"SEX,discrete(2)","EDUCATION,discrete(7)","MARRIAGE,discrete(4)","AGE,continuous","PAY_0,discrete(11)","PAY_2,discrete(11)","PAY_3,discrete(11)","PAY_4,discrete(11)","PAY_5,discrete(11)","PAY_6,discrete(11)","BILL_AMT1,continuous","BILL_AMT2,continuous","PAY_AMT1,continuous","PAY_AMT2,continuous","PAY_AMT4,continuous","Default,class(0,1)"
1.0,2.0,1.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,237849.0,144784.0,4000.0,3000.0,37000.0,0.0
1.0,3.0,1.0,50.0,2.0,2.0,2.0,2.0,2.0,4.0,185237.0,89918.0,1273.0,1321.0,1200.0,0.0
1.0,2.0,2.0,60.0,2.0,2.0,2.0,2.0,2.0,2.0,216658.0,120426.0,2013.0,2505.0,500.0,0.0
1.0,2.0,2.0,50.0,3.0,4.0,5.0,4.0,4.0,5.0,175636.0,82348.0,3000.0,0.0,1800.0,1.0
1.0,1.0,1.0,64.0,2.0,2.0,2.0,2.0,2.0,2.0,203963.0,107911.0,1608.0,1647.0,1440.0,0.0
1.0,3.0,1.0,59.0,2.0,2.0,2.0,2.0,2.0,2.0,244231.0,149976.0,3454.0,3725.0,3228.0,0.0
1.0,2.0,1.0,51.0,2.0,2.0,2.0,2.0,2.0,2.0,509422.0,177092.0,15000.0,340000.0,9000.0,0.0
1.0,1.0,1.0,51.0,2.0,2.0,2.0,2.0,2.0,2.0,648764.0,360561.0,20373.0,13000.0,8418.0,0.0
1.0,3.0,1.0,52.0,4.0,4.0,4.0,4.0,6.0,5.0,202008.0,107307.0,2000.0,2000.0,0.0,0.0
1.0,2.0,1.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,165970.0,70167.0,390.0,780.0,390.0,0.0
1.0,2.0,1.0,55.0,2.0,2.0,2.0,2.0,2.0,2.0,334867.0,242432.0,6177.0,8982.0,6257.0,0.0
1.0,2.0,1.0,49.0,1.0,1.0,4.0,1.0,1.0,0.0,165970.0,71135.0,1936.0,0.0,0.0,1.0
1.0,2.0,2.0,55.0,2.0,2.0,2.0,2.0,2.0,4.0,172937.0,78047.0,1290.0,1321.0,1213.0,0.0
1.0,2.0,1.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,443464.0,351625.0,10100.0,11422.0,10011.0,0.0
1.0,3.0,3.0,52.0,3.0,4.0,4.0,5.0,4.0,4.0,189399.0,92921.0,0.0,5637.0,1000.0,1.0
1.0,3.0,2.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,246506.0,146272.0,3451.0,3243.0,1840.0,0.0
1.0,2.0,1.0,52.0,0.0,0.0,1.0,2.0,2.0,0.0,165940.0,70122.0,345.0,139770.0,2777.0,0.0
1.0,1.0,2.0,50.0,2.0,2.0,2.0,1.0,1.0,1.0,212735.0,93659.0,2000.0,4038.0,8471.0,0.0
1.0,2.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,224262.0,126670.0,3762.0,3000.0,1000.0,0.0
1.0,2.0,2.0,53.0,2.0,2.0,2.0,2.0,2.0,2.0,213933.0,117782.0,2000.0,2581.0,1919.0,0.0
1.0,3.0,1.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,165970.0,70167.0,390.0,390.0,390.0,0.0
1.0,3.0,1.0,53.0,5.0,4.0,4.0,9.0,9.0,9.0,167835.0,72032.0,0.0,0.0,0.0,1.0
1.0,3.0,1.0,53.0,3.0,4.0,2.0,2.0,2.0,2.0,175217.0,77028.0,0.0,1088.0,1000.0,0.0
1.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,166080.0,73840.0,4063.0,0.0,25.0,0.0
1.0,2.0,1.0,52.0,2.0,2.0,2.0,0.0,0.0,0.0,316183.0,223677.0,7000.0,0.0,0.0,0.0
1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,194175.0,69777.0,0.0,2500.0,0.0,0.0
1.0,3.0,2.0,59.0,4.0,4.0,4.0,4.0,6.0,5.0,181937.0,88851.0,3000.0,0.0,0.0,1.0
1.0,3.0,1.0,55.0,2.0,2.0,2.0,2.0,2.0,2.0,196369.0,101568.0,1514.0,1550.0,2000.0,0.0
1.0,3.0,2.0,66.0,2.0,2.0,2.0,2.0,2.0,2.0,423977.0,306012.0,9661.0,9599.0,6970.0,0.0
1.0,1.0,2.0,51.0,2.0,2.0,2.0,2.0,2.0,4.0,299907.0,192988.0,6015.0,6005.0,7509.0,1.0
1.0,3.0,3.0,59.0,4.0,2.0,2.0,2.0,2.0,2.0,180861.0,86093.0,1596.0,1600.0,1000.0,1.0
1.0,1.0,1.0,57.0,4.0,2.0,2.0,4.0,5.0,4.0,188537.0,93755.0,1707.0,3478.0,0.0,1.0
1.0,3.0,1.0,54.0,2.0,2.0,2.0,2.0,2.0,1.0,224012.0,128089.0,20000.0,3000.0,1000.0,0.0
1.0,2.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,285792.0,189284.0,5000.0,5000.0,5000.0,0.0
1.0,2.0,1.0,51.0,4.0,2.0,2.0,2.0,2.0,2.0,370223.0,267770.0,5805.0,2965.0,2600.0,0.0
1.0,3.0,1.0,57.0,4.0,2.0,2.0,2.0,2.0,2.0,183855.0,88271.0,1509.0,2003.0,1281.0,0.0
1.0,5.0,1.0,56.0,2.0,2.0,2.0,1.0,1.0,1.0,194640.0,93323.0,1030.0,0.0,780.0,0.0
1.0,1.0,1.0,53.0,2.0,2.0,2.0,2.0,2.0,1.0,204878.0,109838.0,1809.0,2030.0,833.0,0.0
1.0,2.0,1.0,58.0,4.0,4.0,4.0,4.0,2.0,2.0,174308.0,80503.0,2152.0,1000.0,1000.0,1.0
1.0,2.0,1.0,50.0,3.0,4.0,2.0,2.0,2.0,2.0,175751.0,77927.0,2.0,1281.0,294.0,0.0
1.0,5.0,1.0,56.0,2.0,2.0,2.0,2.0,2.0,2.0,251809.0,204537.0,55000.0,5012.0,4516.0,0.0
1.0,2.0,1.0,61.0,4.0,1.0,1.0,1.0,1.0,1.0,165970.0,70167.0,390.0,390.0,390.0,1.0
1.0,3.0,2.0,57.0,4.0,2.0,2.0,4.0,5.0,4.0,175498.0,81219.0,2000.0,5000.0,0.0,0.0
1.0,2.0,2.0,50.0,1.0,1.0,2.0,2.0,2.0,0.0,167536.0,86345.0,16573.0,1551.0,0.0,0.0
1.0,3.0,1.0,50.0,2.0,2.0,2.0,2.0,4.0,2.0,268228.0,176187.0,5400.0,5491.0,0.0,0.0
1.0,1.0,1.0,50.0,4.0,6.0,5.0,5.0,4.0,4.0,379196.0,278561.0,0.0,8000.0,0.0,0.0
1.0,2.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,168480.0,87423.0,17646.0,0.0,5200.0,0.0
1.0,3.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,311025.0,214685.0,6000.0,5362.0,6000.0,0.0
1.0,3.0,1.0,49.0,2.0,2.0,2.0,0.0,0.0,0.0,176403.0,80957.0,1400.0,0.0,0.0,1.0
1.0,2.0,1.0,48.0,4.0,4.0,4.0,4.0,4.0,4.0,208387.0,114266.0,2700.0,2000.0,0.0,1.0
1.0,3.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,413448.0,321023.0,9000.0,10842.0,9700.0,1.0
1.0,1.0,1.0,65.0,2.0,2.0,2.0,2.0,2.0,2.0,312276.0,219484.0,6930.0,6000.0,6000.0,0.0
1.0,2.0,1.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,221333.0,126616.0,2600.0,2700.0,2400.0,1.0
1.0,1.0,1.0,53.0,2.0,2.0,2.0,2.0,2.0,2.0,231592.0,137876.0,2500.0,2700.0,2093.0,0.0
1.0,1.0,1.0,56.0,1.0,1.0,1.0,1.0,1.0,1.0,167442.0,77242.0,7465.0,1744.0,1700.0,0.0
1.0,1.0,1.0,53.0,2.0,2.0,2.0,2.0,2.0,2.0,238803.0,136449.0,2001.0,2048.0,1660.0,0.0
1.0,2.0,2.0,57.0,1.0,4.0,4.0,4.0,2.0,1.0,170400.0,72963.0,0.0,6210.0,0.0,0.0
1.0,3.0,1.0,54.0,2.0,2.0,2.0,2.0,2.0,4.0,202818.0,108164.0,1771.0,1973.0,1699.0,0.0
1.0,1.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,165970.0,70378.0,601.0,4285.0,5151.0,1.0
1.0,3.0,1.0,54.0,5.0,5.0,5.0,4.0,2.0,2.0,194971.0,100001.0,1600.0,0.0,600.0,1.0
1.0,3.0,2.0,58.0,1.0,2.0,2.0,2.0,2.0,2.0,180208.0,85415.0,1558.0,1303.0,711.0,0.0
1.0,1.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,214527.0,105554.0,10000.0,3037.0,5006.0,0.0
2.0,2.0,2.0,29.0,4.0,4.0,4.0,4.0,2.0,2.0,205931.0,111164.0,2000.0,1685.0,1655.0,1.0
2.0,3.0,2.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,195824.0,99417.0,1701.0,1600.0,1095.0,0.0
2.0,1.0,2.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,169074.0,72293.0,2516.0,2228.0,2290.0,0.0
2.0,2.0,1.0,30.0,3.0,5.0,4.0,4.0,4.0,4.0,194300.0,97754.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,30.0,3.0,1.0,1.0,1.0,0.0,1.0,165580.0,70628.0,851.0,1589.0,0.0,1.0
2.0,3.0,1.0,35.0,3.0,4.0,2.0,2.0,2.0,2.0,195202.0,98629.0,0.0,1700.0,1500.0,0.0
2.0,3.0,2.0,24.0,2.0,2.0,2.0,2.0,1.0,1.0,231927.0,85545.0,1827.0,1777.0,2125.0,0.0
2.0,1.0,2.0,25.0,1.0,1.0,0.0,1.0,2.0,2.0,165680.0,69777.0,0.0,0.0,3000.0,0.0
2.0,1.0,2.0,28.0,1.0,1.0,1.0,1.0,2.0,2.0,166368.0,70513.0,1000.0,736.0,27000.0,0.0
2.0,3.0,2.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,183688.0,88289.0,1400.0,1300.0,619.0,0.0
2.0,2.0,1.0,33.0,1.0,1.0,1.0,2.0,2.0,0.0,187310.0,89777.0,20000.0,8660.0,0.0,0.0
2.0,1.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,399021.0,306273.0,9000.0,10307.0,6029.0,0.0
2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,166473.0,72555.0,2946.0,4052.0,977.0,1.0
2.0,1.0,1.0,33.0,4.0,2.0,2.0,2.0,2.0,2.0,221143.0,124999.0,2520.0,2510.0,1676.0,1.0
2.0,1.0,2.0,21.0,2.0,2.0,2.0,4.0,2.0,2.0,173858.0,77665.0,1304.0,2500.0,0.0,0.0
2.0,3.0,2.0,22.0,2.0,2.0,1.0,2.0,1.0,1.0,212391.0,110235.0,1036.0,50622.0,15311.0,0.0
2.0,2.0,2.0,22.0,2.0,2.0,4.0,4.0,4.0,2.0,202833.0,107852.0,5500.0,6194.0,0.0,0.0
2.0,2.0,2.0,22.0,4.0,4.0,4.0,4.0,4.0,4.0,202245.0,110139.0,4626.0,0.0,0.0,1.0
2.0,1.0,2.0,23.0,2.0,2.0,4.0,2.0,2.0,2.0,255869.0,161516.0,10007.0,1038.0,5000.0,1.0
2.0,2.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,173066.0,77603.0,2000.0,4574.0,5128.0,0.0
2.0,2.0,2.0,24.0,4.0,2.0,2.0,2.0,2.0,2.0,214270.0,118161.0,2078.0,2144.0,339.0,1.0
2.0,3.0,2.0,23.0,6.0,6.0,5.0,4.0,2.0,2.0,181527.0,85187.0,0.0,0.0,48.0,0.0
2.0,2.0,2.0,22.0,2.0,2.0,1.0,1.0,1.0,1.0,174165.0,69777.0,0.0,880.0,150.0,0.0
2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,165411.0,73241.0,4739.0,22271.0,544.0,0.0
2.0,1.0,2.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,165970.0,70167.0,390.0,390.0,390.0,0.0
2.0,2.0,2.0,21.0,2.0,2.0,2.0,2.0,2.0,2.0,193608.0,95055.0,2019.0,2511.0,502.0,0.0
2.0,2.0,2.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,190355.0,95748.0,2001.0,1501.0,3001.0,0.0
2.0,2.0,2.0,22.0,3.0,1.0,1.0,0.0,0.0,0.0,169423.0,70173.0,2000.0,0.0,0.0,1.0
2.0,3.0,2.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,234243.0,135021.0,4341.0,2068.0,1029.0,0.0
2.0,1.0,2.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,194942.0,99596.0,1800.0,3000.0,559.0,0.0
2.0,2.0,2.0,22.0,4.0,4.0,4.0,5.0,4.0,4.0,184671.0,88264.0,0.0,4042.0,648.0,0.0
2.0,1.0,2.0,24.0,3.0,1.0,1.0,1.0,1.0,4.0,165380.0,69977.0,600.0,200.0,550.0,0.0
2.0,3.0,1.0,24.0,2.0,2.0,2.0,2.0,4.0,4.0,176574.0,81783.0,1500.0,4500.0,0.0,1.0
2.0,1.0,2.0,24.0,2.0,1.0,1.0,2.0,2.0,2.0,196480.0,70187.0,410.0,28883.0,6000.0,1.0
2.0,2.0,2.0,24.0,4.0,4.0,4.0,4.0,4.0,4.0,214977.0,120165.0,2100.0,2200.0,4300.0,0.0
2.0,1.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,319235.0,226086.0,26876.0,10134.0,10140.0,0.0
2.0,2.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,181607.0,86517.0,1600.0,1600.0,1000.0,0.0
2.0,2.0,2.0,23.0,3.0,4.0,2.0,2.0,2.0,1.0,237886.0,140320.0,4.0,2407.0,2387.0,0.0
2.0,1.0,2.0,23.0,1.0,1.0,2.0,2.0,2.0,2.0,172496.0,83691.0,14000.0,1145.0,0.0,0.0
2.0,1.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,192593.0,96367.0,1470.0,1889.0,384.0,0.0
2.0,2.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,4.0,193718.0,92294.0,2000.0,2000.0,3700.0,0.0
2.0,1.0,2.0,24.0,4.0,4.0,2.0,2.0,2.0,2.0,214177.0,119036.0,1800.0,1800.0,1800.0,1.0
2.0,1.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,244442.0,140901.0,4000.0,3000.0,1567.0,0.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,4.0,4.0,2.0,198950.0,104190.0,1600.0,3800.0,0.0,1.0
2.0,2.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,210410.0,115962.0,2100.0,2079.0,2000.0,0.0
2.0,1.0,2.0,22.0,2.0,2.0,4.0,2.0,2.0,2.0,172547.0,78976.0,2523.0,0.0,4.0,1.0
2.0,2.0,1.0,24.0,4.0,2.0,2.0,2.0,4.0,2.0,227014.0,129135.0,2850.0,2130.0,0.0,1.0
2.0,1.0,2.0,22.0,3.0,4.0,2.0,2.0,2.0,2.0,170014.0,73992.0,0.0,1103.0,215.0,0.0
2.0,2.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,172385.0,78226.0,2000.0,2000.0,1000.0,0.0
2.0,1.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,173248.0,78655.0,1500.0,1500.0,600.0,1.0
2.0,3.0,2.0,22.0,2.0,2.0,1.0,2.0,2.0,1.0,174502.0,76475.0,1275.0,187.0,0.0,0.0
2.0,2.0,2.0,22.0,4.0,4.0,4.0,2.0,2.0,2.0,192781.0,97650.0,4000.0,0.0,2000.0,1.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,184405.0,88322.0,1300.0,1613.0,830.0,1.0
2.0,1.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,165970.0,69777.0,0.0,390.0,0.0,1.0
2.0,2.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,192533.0,97189.0,1741.0,2000.0,959.0,0.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,216229.0,120384.0,1905.0,1801.0,1043.0,0.0
2.0,1.0,2.0,22.0,3.0,4.0,4.0,4.0,2.0,2.0,208191.0,111409.0,0.0,3509.0,1302.0,0.0
2.0,3.0,2.0,23.0,4.0,4.0,4.0,4.0,4.0,4.0,207320.0,112532.0,2000.0,2100.0,3850.0,1.0
2.0,1.0,2.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,23.0,5.0,4.0,4.0,9.0,9.0,9.0,167980.0,72177.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,172482.0,77699.0,1142.0,1159.0,692.0,1.0
2.0,2.0,2.0,24.0,1.0,1.0,1.0,1.0,1.0,2.0,166763.0,71139.0,1362.0,1352.0,36986.0,0.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,200394.0,105583.0,1887.0,3000.0,1294.0,0.0
2.0,1.0,2.0,24.0,2.0,2.0,1.0,1.0,1.0,4.0,184580.0,84891.0,1000.0,5831.0,961.0,0.0
2.0,1.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,190868.0,97326.0,3000.0,2000.0,2000.0,0.0
2.0,2.0,2.0,24.0,4.0,4.0,4.0,4.0,4.0,5.0,258910.0,165062.0,4400.0,3800.0,7300.0,1.0
2.0,1.0,2.0,24.0,4.0,1.0,1.0,1.0,1.0,1.0,166730.0,71438.0,1661.0,0.0,3664.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,191603.0,94772.0,1615.0,1200.0,2104.0,0.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,191738.0,95450.0,5673.0,7000.0,2962.0,0.0
2.0,2.0,1.0,26.0,4.0,4.0,4.0,4.0,4.0,4.0,212380.0,117607.0,2100.0,2100.0,1.0,1.0
2.0,3.0,2.0,26.0,2.0,2.0,4.0,2.0,2.0,2.0,196047.0,100180.0,2173.0,1613.0,946.0,0.0
2.0,1.0,2.0,25.0,1.0,1.0,1.0,1.0,2.0,2.0,170121.0,69777.0,0.0,724.0,1000.0,1.0
2.0,2.0,2.0,25.0,2.0,1.0,2.0,2.0,2.0,1.0,168655.0,129585.0,61058.0,2186.0,1200.0,1.0
2.0,2.0,1.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,233154.0,139653.0,3839.0,2000.0,1100.0,0.0
2.0,2.0,1.0,24.0,4.0,5.0,4.0,4.0,4.0,2.0,200288.0,103643.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,25.0,4.0,2.0,2.0,4.0,2.0,2.0,199178.0,104510.0,2000.0,3600.0,2000.0,1.0
2.0,2.0,2.0,22.0,4.0,4.0,2.0,2.0,2.0,4.0,196911.0,94321.0,0.0,5600.0,1200.0,1.0
2.0,2.0,1.0,24.0,4.0,2.0,2.0,2.0,0.0,1.0,233951.0,78792.0,1300.0,1000.0,0.0,1.0
2.0,3.0,2.0,25.0,4.0,2.0,2.0,2.0,2.0,2.0,236543.0,140833.0,2527.0,2615.0,3000.0,1.0
2.0,2.0,2.0,22.0,2.0,2.0,2.0,2.0,2.0,1.0,203971.0,90082.0,2608.0,2000.0,9386.0,1.0
2.0,2.0,2.0,22.0,2.0,2.0,4.0,2.0,2.0,2.0,203920.0,111139.0,3700.0,0.0,710.0,0.0
2.0,3.0,1.0,22.0,4.0,4.0,4.0,4.0,4.0,4.0,205827.0,109966.0,900.0,3900.0,1900.0,0.0
2.0,2.0,1.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,180113.0,86311.0,3002.0,2002.0,1002.0,0.0
2.0,3.0,2.0,22.0,4.0,4.0,2.0,2.0,2.0,2.0,195373.0,98785.0,0.0,1687.0,524.0,1.0
2.0,2.0,2.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,191070.0,96271.0,1432.0,1472.0,1001.0,1.0
2.0,2.0,2.0,23.0,4.0,2.0,2.0,2.0,2.0,2.0,224480.0,129797.0,2717.0,2929.0,1551.0,1.0
2.0,2.0,1.0,22.0,2.0,2.0,2.0,1.0,1.0,2.0,185247.0,89751.0,1500.0,1000.0,20500.0,1.0
2.0,3.0,2.0,23.0,4.0,2.0,2.0,2.0,2.0,2.0,216233.0,119125.0,2190.0,2027.0,996.0,0.0
2.0,1.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,193629.0,97160.0,2000.0,1500.0,1000.0,0.0
2.0,1.0,2.0,23.0,2.0,2.0,2.0,4.0,4.0,2.0,194627.0,99839.0,1508.0,3016.0,16.0,1.0
2.0,1.0,2.0,24.0,3.0,4.0,2.0,2.0,2.0,2.0,184780.0,88856.0,500.0,1300.0,600.0,0.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,1.0,2.0,267194.0,169190.0,10000.0,17023.0,86950.0,0.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,1.0,2.0,172674.0,78026.0,1439.0,2000.0,1002.0,0.0
2.0,2.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,170791.0,74988.0,5211.0,6282.0,5211.0,0.0
2.0,2.0,1.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,292705.0,147942.0,4000.0,3000.0,5000.0,0.0
2.0,1.0,2.0,25.0,4.0,2.0,2.0,2.0,2.0,2.0,214632.0,117803.0,3006.0,2300.0,1799.0,1.0
2.0,2.0,2.0,26.0,2.0,2.0,2.0,4.0,4.0,4.0,289933.0,202028.0,10000.0,19888.0,10302.0,0.0
2.0,2.0,1.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,216184.0,120690.0,1924.0,1461.0,400.0,1.0
2.0,1.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,204067.0,110963.0,5000.0,5000.0,4000.0,0.0
2.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,4.0,2.0,2.0,2.0,341015.0,265358.0,24720.0,0.0,40450.0,0.0
2.0,2.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,212548.0,106689.0,1600.0,1500.0,1200.0,0.0
2.0,2.0,2.0,24.0,5.0,4.0,4.0,4.0,4.0,4.0,250596.0,156695.0,4200.0,4000.0,3400.0,1.0
2.0,2.0,2.0,24.0,2.0,2.0,4.0,4.0,4.0,4.0,264592.0,176594.0,11000.0,6000.0,8000.0,0.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,179122.0,84629.0,1543.0,1262.0,758.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,253567.0,156157.0,4000.0,3900.0,2000.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,174610.0,79462.0,1144.0,3000.0,2000.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,184099.0,89972.0,2000.0,1376.0,460.0,0.0
2.0,1.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,210922.0,114496.0,2000.0,5040.0,3029.0,0.0
2.0,1.0,2.0,25.0,2.0,2.0,4.0,4.0,4.0,4.0,190588.0,97567.0,3200.0,0.0,1100.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,201661.0,106971.0,2500.0,2000.0,20000.0,0.0
2.0,2.0,2.0,22.0,2.0,2.0,4.0,4.0,4.0,2.0,172339.0,78702.0,2450.0,0.0,0.0,1.0
2.0,1.0,2.0,23.0,3.0,6.0,6.0,5.0,4.0,5.0,191765.0,99721.0,4518.0,206.0,2500.0,0.0
2.0,1.0,2.0,23.0,2.0,2.0,4.0,4.0,5.0,4.0,186657.0,93570.0,3383.0,0.0,0.0,1.0
2.0,1.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,4.0,178813.0,82549.0,1500.0,2000.0,3700.0,0.0
2.0,2.0,2.0,25.0,3.0,4.0,2.0,2.0,2.0,2.0,244474.0,149766.0,3000.0,3500.0,2500.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,277167.0,182125.0,4100.0,4200.0,5000.0,0.0
2.0,2.0,2.0,25.0,3.0,4.0,5.0,4.0,4.0,2.0,183415.0,90997.0,4000.0,0.0,0.0,0.0
2.0,2.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,222677.0,127911.0,2659.0,2190.0,2002.0,1.0
2.0,2.0,1.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,239957.0,145914.0,3000.0,3455.0,2000.0,0.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,244317.0,133271.0,2300.0,2000.0,1183.0,0.0
2.0,1.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,237700.0,141479.0,2600.0,2700.0,2000.0,0.0
2.0,1.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,236468.0,133680.0,2900.0,3000.0,2201.0,0.0
2.0,2.0,1.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,308294.0,340373.0,7200.0,3200.0,1000.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,210474.0,113701.0,5003.0,5016.0,2000.0,0.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,211265.0,99064.0,1609.0,1362.0,866.0,0.0
2.0,2.0,2.0,24.0,5.0,4.0,4.0,4.0,4.0,1.0,165730.0,69927.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,25.0,3.0,4.0,2.0,2.0,2.0,2.0,194884.0,98311.0,0.0,1831.0,1100.0,1.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,4.0,2.0,209207.0,109758.0,3000.0,2001.0,0.0,0.0
2.0,2.0,1.0,24.0,2.0,2.0,4.0,2.0,2.0,2.0,189576.0,96864.0,3500.0,0.0,1100.0,0.0
2.0,1.0,2.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,202909.0,107928.0,3700.0,2000.0,3500.0,0.0
2.0,3.0,1.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,225920.0,128333.0,2200.0,2600.0,3000.0,1.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,180969.0,86174.0,1270.0,1341.0,556.0,1.0
2.0,3.0,1.0,26.0,2.0,2.0,2.0,2.0,2.0,0.0,212675.0,117862.0,2073.0,2027.0,0.0,0.0
2.0,1.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,189400.0,93650.0,10000.0,3000.0,5000.0,0.0
2.0,2.0,2.0,27.0,1.0,1.0,1.0,2.0,2.0,2.0,165994.0,68757.0,0.0,27107.0,863.0,1.0
2.0,2.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,180828.0,86032.0,1265.0,1292.0,671.0,0.0
2.0,2.0,1.0,26.0,3.0,4.0,2.0,2.0,2.0,0.0,185804.0,88987.0,0.0,1500.0,0.0,0.0
2.0,2.0,1.0,26.0,2.0,2.0,2.0,2.0,0.0,0.0,168363.0,201637.0,130000.0,3000.0,0.0,0.0
